gene_name,condition,growth_rate_hr,annotation,cog_category,cog_class,cog_letter,dataset,strain,mass_frac,go_terms,cog_desc,dataset_name
cydD,gluconate_growth,0.6630116912775283,"ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components",Metabolism,cellular processes and signaling,O,calgar_2017,REL606,0.00010150382627459952,GO:0055085; GO:0005623; GO:0045454; GO:0005887; GO:0043190; GO:0042883; GO:0016887; GO:0034775; GO:0033228; GO:0005886; GO:0042626; GO:0016021; GO:0016020; GO:0005524; GO:0000166,fused cysteine transporter subunits of ABC superfamily: membrane component/ATP-binding component,Caglar et al. 2017
trxB,gluconate_growth,0.6630116912775283,Thioredoxin reductase,Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,0.00032074757019435047,GO:0005515; GO:0016491; GO:0019430; GO:0005829; GO:0055114; GO:0050660; GO:0004791; GO:0005737,"thioredoxin reductase, FAD/NAD(P)-binding",Caglar et al. 2017
lrp,gluconate_growth,0.6630116912775283,Transcriptional regulators,Information Storage and Processing,information storage and processing,K,calgar_2017,REL606,0.00011234865805781752,GO:0045893; GO:0045892; GO:0032993; GO:0006524; GO:0005515; GO:0003677; GO:0042802; GO:0003700; GO:0005829; GO:0043201; GO:0043565; GO:0006355,"transcriptional regulator, AsnC family",Caglar et al. 2017
ftsK,gluconate_growth,0.6630116912775283,DNA segregation ATPase FtsK/SpoIIIE and related proteins,Cellular Processes and Signaling,Not Assigned,Not Assigned,calgar_2017,REL606,0.00024313336437021277,GO:0036121; GO:0032508; GO:0042802; GO:0016021; GO:0006970; GO:0016020; GO:0043085; GO:0071236; GO:0045893; GO:0016887; GO:0009651; GO:0000920; GO:0043565; GO:0005887; GO:0015616; GO:0005886; GO:0051301; GO:0007059; GO:0007049; GO:0005524; GO:0005515; GO:0003677; GO:0000166,Not Assigned,Caglar et al. 2017
lolA,gluconate_growth,0.6630116912775283,Outer membrane lipoprotein-sorting protein,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,7.239584178447122e-05,GO:0005515; GO:0072323; GO:0044874; GO:0042597; GO:0015031; GO:0042953; GO:0030288,chaperone for lipoproteins,Caglar et al. 2017
serS,gluconate_growth,0.6630116912775283,Seryl-tRNA synthetase,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,0.0003399214231379592,GO:0016874; GO:0006418; GO:0005737; GO:0004812; GO:0042802; GO:0097056; GO:0005829; GO:0000287; GO:0016260; GO:0006412; GO:0005524; GO:0000166; GO:0006434; GO:0004828,seryl-tRNA synthetase (EC 6.1.1.11),Caglar et al. 2017
dmsA,gluconate_growth,0.6630116912775283,"Anaerobic dehydrogenases, typically selenocysteine-containing",Metabolism,metabolism,C,calgar_2017,REL606,8.815332551376432e-06,GO:0030288; GO:0043546; GO:0022900; GO:0031237; GO:0048037; GO:0055114; GO:0051536; GO:0046872; GO:0009389; GO:0005515; GO:0016491; GO:0005886; GO:0009390; GO:0051539; GO:0030151; GO:0016020; GO:0009061; GO:0009055,"dimethyl sulfoxide reductase, anaerobic, subunit A",Caglar et al. 2017
ycaK,gluconate_growth,0.6630116912775283,Putative NADPH-quinone reductase (modulator of drug activity B),Poorly Characterized,poorly characterized,R,calgar_2017,REL606,1.12318720701284e-05,GO:0022900; GO:0009055; GO:0003955; GO:0005829; GO:0010181; GO:0055114; GO:0016491,conserved protein,Caglar et al. 2017
pflA,gluconate_growth,0.6630116912775283,Pyruvate-formate lyase-activating enzyme,Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,3.3004034019715374e-05,GO:0003824; GO:0030955; GO:0018307; GO:0005515; GO:0006974; GO:0005829; GO:0055114; GO:0051539; GO:0051536; GO:0046872; GO:0016491; GO:0006006; GO:0005975; GO:0043365; GO:0005737,pyruvate formate lyase activating enzyme 1,Caglar et al. 2017
pflB,gluconate_growth,0.6630116912775283,Pyruvate-formate lyase,Metabolism,metabolism,C,calgar_2017,REL606,0.00164392241358973,GO:0006567; GO:0005829; GO:0005515; GO:0016746; GO:0016740; GO:0003824; GO:0042803; GO:0006006; GO:0005975; GO:0008861; GO:0005737,pyruvate formate lyase I,Caglar et al. 2017
ycaO,gluconate_growth,0.6630116912775283,Uncharacterized conserved protein,Poorly Characterized,information storage and processing,J,calgar_2017,REL606,8.962951998674228e-05,GO:0000287; GO:0047693; GO:0005829; GO:0018339,conserved protein,Caglar et al. 2017
ycaP,gluconate_growth,0.6630116912775283,Predicted membrane protein,Poorly Characterized,poorly characterized,S,calgar_2017,REL606,2.562910763562377e-06,GO:0005886; GO:0016021; GO:0016020,"inner membrane protein, UPF0702 family",Caglar et al. 2017
serC,gluconate_growth,0.6630116912775283,Phosphoserine aminotransferase,Metabolism,metabolism,E,calgar_2017,REL606,0.000492692923718281,GO:0005515; GO:0033359; GO:0042803; GO:0016740; GO:0008652; GO:0008483; GO:0003824; GO:0030170; GO:0005829; GO:0006563; GO:0008615; GO:0004648; GO:0042823; GO:0006564; GO:0005737,phosphoserine aminotransferase apoenzyme (EC 2.6.1.52),Caglar et al. 2017
aroA,gluconate_growth,0.6630116912775283,5-enolpyruvylshikimate-3-phosphate synthase,Metabolism,metabolism,E,calgar_2017,REL606,0.0005933517754184087,GO:0005829; GO:0016765; GO:0003824; GO:0016740; GO:0009073; GO:0008652; GO:0005737; GO:0003866; GO:0009423,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19),Caglar et al. 2017
cmk,gluconate_growth,0.6630116912775283,Cytidylate kinase,Metabolism,metabolism,F,calgar_2017,REL606,1.689188525552858e-05,GO:0046940; GO:0006220; GO:0033317; GO:0004592; GO:0010165; GO:0006139; GO:0005829; GO:0015949; GO:0004127; GO:0016310; GO:0016740; GO:0016301; GO:0005524; GO:0000166; GO:0005737,cytidylate kinase (EC 2.7.4.14),Caglar et al. 2017
rpsA,gluconate_growth,0.6630116912775283,Ribosomal protein S1,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,0.002355729628977605,GO:0000028; GO:0003676; GO:0005840; GO:2000766; GO:0003729; GO:0022627; GO:0003723; GO:0006412; GO:0003735; GO:0005737,SSU ribosomal protein S1P,Caglar et al. 2017
msbA,gluconate_growth,0.6630116912775283,"ABC-type multidrug transport system, ATPase and permease components",Cellular Processes and Signaling,cellular processes and signaling,V,calgar_2017,REL606,0.00013829127905257884,GO:0055085; GO:0042910; GO:0042626; GO:0042802; GO:0042908; GO:0008289; GO:0008144; GO:0005887; GO:0008559; GO:0034204; GO:0015920; GO:0015437; GO:0005524; GO:0006869; GO:0016020; GO:0016021; GO:0005886; GO:0034040; GO:0000166; GO:0016887; GO:0043190,fused lipid transporter subunits of ABC superfamily: membrane component/ATP-binding component,Caglar et al. 2017
lpxK,gluconate_growth,0.6630116912775283,Tetraacyldisaccharide-1-P 4'-kinase,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,6.9409809880847314e-06,GO:0005829; GO:0016740; GO:0006629; GO:0016020; GO:0005886; GO:0016310; GO:0016301; GO:0005524; GO:0000166; GO:0009029; GO:0009244; GO:0009245,lipid-A-disaccharide kinase (EC 2.7.1.130),Caglar et al. 2017
ycaR,gluconate_growth,0.6630116912775283,Uncharacterized conserved protein,Poorly Characterized,poorly characterized,S,calgar_2017,REL606,9.358593180849301e-06,GO:0005829,conserved protein,Caglar et al. 2017
kdsB,gluconate_growth,0.6630116912775283,CMP-2-keto-3-deoxyoctulosonic acid synthetase,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,4.039202752359684e-05,GO:0005515; GO:0016779; GO:0016740; GO:0009103; GO:0033468; GO:0005829; GO:0019294; GO:0000287; GO:0008690; GO:0005737,3-deoxy-manno-octulosonate cytidylyltransferase,Caglar et al. 2017
mukF,gluconate_growth,0.6630116912775283,Uncharacterized protein involved in chromosome partitioning,Cellular Processes and Signaling,cellular processes and signaling,D,calgar_2017,REL606,0.00014796757877279674,GO:0006260; GO:0005509; GO:0030261; GO:0005829; GO:0009295; GO:0051301; GO:0007059; GO:0007049; GO:0005515; GO:0005737,bacterial condensin subunit MukF,Caglar et al. 2017
mukE,gluconate_growth,0.6630116912775283,Uncharacterized protein involved in chromosome partitioning,Cellular Processes and Signaling,cellular processes and signaling,D,calgar_2017,REL606,2.1043133684295433e-05,GO:0006260; GO:0005829; GO:0009295; GO:0051301; GO:0030261; GO:0007059; GO:0007049; GO:0005515; GO:0005737,bacterial condensin subunit MukE,Caglar et al. 2017
mukB,gluconate_growth,0.6630116912775283,Uncharacterized protein involved in chromosome partitioning,Cellular Processes and Signaling,cellular processes and signaling,D,calgar_2017,REL606,0.0011288080188388708,GO:0006260; GO:0005829; GO:0042802; GO:0000166; GO:0007062; GO:0005525; GO:0000796; GO:0051301; GO:0030261; GO:0009295; GO:0007059; GO:0007049; GO:0005737; GO:0005524; GO:0005515; GO:0003677,bacterial condensin subunit MukB,Caglar et al. 2017
aspC,gluconate_growth,0.6630116912775283,Aspartate/tyrosine/aromatic aminotransferase,Metabolism,metabolism,E,calgar_2017,REL606,0.0008753056998837576,GO:0005829; GO:0042802; GO:0016740; GO:0009058; GO:0008483; GO:0006520; GO:0003824; GO:0005737; GO:0042803; GO:0009094; GO:0004838; GO:0030170; GO:0033585; GO:0004069,L-aspartate aminotransferase apoenzyme (EC 2.6.1.1),Caglar et al. 2017
ompF,gluconate_growth,0.6630116912775283,Outer membrane protein (porin),Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,0.0004346873831493928,GO:0042908; GO:0097718; GO:0070207; GO:0047485; GO:0042802; GO:0034702; GO:0005216; GO:0005515; GO:0043213; GO:0016021; GO:0016020; GO:0006811; GO:0015075; GO:0042912; GO:0034220; GO:0015288; GO:0046930; GO:0009279; GO:0008289; GO:0001530,outer membrane porin 1a (Ia;b;F),Caglar et al. 2017
pncB,gluconate_growth,0.6630116912775283,Nicotinic acid phosphoribosyltransferase,Metabolism,metabolism,H,calgar_2017,REL606,0.00016112460814808643,GO:0034355; GO:0005829; GO:0009408; GO:0016879; GO:0016874; GO:0004514; GO:0009435; GO:0019363; GO:0004516,nicotinate phosphoribosyltransferase,Caglar et al. 2017
pepN,gluconate_growth,0.6630116912775283,Aminopeptidase N,Metabolism,metabolism,E,calgar_2017,REL606,0.0006848778805752494,GO:0005515; GO:0005737; GO:0042802; GO:0016787; GO:0008233; GO:0043171; GO:0008270; GO:0005886; GO:0046872; GO:0016020; GO:0008237; GO:0004177; GO:0006508,aminopeptidase N,Caglar et al. 2017
pyrD,gluconate_growth,0.6630116912775283,Dihydroorotate dehydrogenase,Metabolism,metabolism,F,calgar_2017,REL606,0.0001864795012997616,GO:0009220; GO:0016627; GO:0005737; GO:0005829; GO:0016491; GO:0003824; GO:0006222; GO:0044205; GO:0010181; GO:0055114; GO:0005886; GO:0016020; GO:0006207; GO:0004152; GO:0006221,dihydroorotate oxidase A (EC 1.3.3.1),Caglar et al. 2017
uup,gluconate_growth,0.6630116912775283,ATPase components of ABC transporters with duplicated ATPase domains,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,8.433207061760133e-05,GO:0006438; GO:0004832; GO:0042255; GO:0005515; GO:0009314; GO:0005886; GO:0070894; GO:0003677; GO:0016887; GO:0005524; GO:0000166; GO:0005737,fused predicted transporter subunits of ABC superfamily: ATP-binding components,Caglar et al. 2017
pqiB,gluconate_growth,0.6630116912775283,Paraquat-inducible protein B,Poorly Characterized,poorly characterized,S,calgar_2017,REL606,8.852486078540165e-05,GO:0120009; GO:0061024; GO:0005515; GO:0042802; GO:0030288; GO:0005886; GO:0016021; GO:0016020,paraquat-inducible protein B,Caglar et al. 2017
fabA,gluconate_growth,0.6630116912775283,3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratases,Metabolism,metabolism,I,calgar_2017,REL606,2.4047108498675578e-05,GO:0008659; GO:0004317; GO:0019171; GO:0005829; GO:0006629; GO:0042803; GO:0047451; GO:0034017; GO:0016853; GO:0006631; GO:0008610; GO:0016829; GO:0006633; GO:0005737; GO:0008693,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60),Caglar et al. 2017
ycbZ,gluconate_growth,0.6630116912775283,Predicted ATP-dependent protease,Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,6.418393712309266e-05,GO:0005829; GO:0030163; GO:0005524; GO:0004252; GO:0004176; GO:0008236; GO:0016787; GO:0008233; GO:0006508,predicted peptidase,Caglar et al. 2017
ompA,gluconate_growth,0.6630116912775283,Outer membrane protein and related peptidoglycan-associated (lipo)proteins,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,0.0004697853363263556,GO:0046930; GO:0016032; GO:0016021; GO:0009597; GO:0006811; GO:0000746; GO:0042834; GO:0030288; GO:0045203; GO:0015075; GO:0019867; GO:0042802; GO:0016020; GO:0006974; GO:0046718; GO:0005515; GO:0015288; GO:0009279,outer membrane protein A (3a;II*;G;d),Caglar et al. 2017
sulA,gluconate_growth,0.6630116912775283,"SOS-response cell division inhibitor, blocks FtsZ ring formation",Cellular Processes and Signaling,cellular processes and signaling,D,calgar_2017,REL606,1.8333949191741974e-06,GO:0000917; GO:0032272; GO:2000245; GO:0034260; GO:0005886; GO:0051301; GO:0005515; GO:0051782; GO:0032466; GO:0007049; GO:0006974; GO:0009432,SOS cell division inhibitor SulA,Caglar et al. 2017
helD,gluconate_growth,0.6630116912775283,Superfamily I DNA and RNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,3.801946763936153e-05,GO:0006281; GO:0003678; GO:0000725; GO:0032508; GO:0016787; GO:0004386; GO:0005829; GO:0033202; GO:0043138; GO:0005524; GO:0005515; GO:0003677; GO:0000166; GO:0006310,DNA helicase IV,Caglar et al. 2017
mgsA,gluconate_growth,0.6630116912775283,Methylglyoxal synthase,Metabolism,metabolism,G,calgar_2017,REL606,1.4848831324800502e-05,GO:0016829; GO:0005829; GO:0019242; GO:0008929; GO:0005737,methylglyoxal synthase,Caglar et al. 2017
yccU,gluconate_growth,0.6630116912775283,Predicted CoA-binding protein,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,1.7202960719182945e-05,GO:0005515; GO:0005829; GO:0048037,predicted CoA-binding protein with NAD(P)-binding Rossmann-fold domain,Caglar et al. 2017
hyaA,gluconate_growth,0.6630116912775283,"Ni,Fe-hydrogenase I small subunit",Metabolism,metabolism,C,calgar_2017,REL606,7.934082092114836e-06,GO:0022900; GO:0005887; GO:0009375; GO:1902421; GO:0019645; GO:0006113; GO:0044569; GO:0031237; GO:0005515; GO:0008901; GO:0033748; GO:0055114; GO:0005886; GO:0051539; GO:0051538; GO:0051536; GO:0046872; GO:0016491; GO:0016021; GO:0016020; GO:0009061; GO:0009055,"[NiFe]-hydrogenase I apoprotein, small subunit",Caglar et al. 2017
hyaB,gluconate_growth,0.6630116912775283,"Ni,Fe-hydrogenase I large subunit",Metabolism,metabolism,C,calgar_2017,REL606,6.460715577897352e-06,GO:0022900; GO:0044569; GO:1902421; GO:0019645; GO:0006113; GO:0030288; GO:0005515; GO:0016151; GO:0008901; GO:0033748; GO:0055114; GO:0005886; GO:0046872; GO:0016491; GO:0016020; GO:0009061; GO:0009055,"[NiFe]-hydrogenase I apoprotein, large subunit",Caglar et al. 2017
cspG,gluconate_growth,0.6630116912775283,Cold shock proteins,Information Storage and Processing,information storage and processing,K,calgar_2017,REL606,1.1760944147889137e-05,GO:0003676; GO:0005829; GO:0009409; GO:0005737; GO:0005515; GO:0003677,cold-shock DNA-binding protein family,Caglar et al. 2017
yccM,gluconate_growth,0.6630116912775283,Polyferredoxin,Metabolism,metabolism,C,calgar_2017,REL606,3.910091807570225e-06,GO:0055114; GO:0005886; GO:0051539; GO:0051536; GO:0046872; GO:0016021; GO:0016020,predicted 4Fe-4S membrane protein,Caglar et al. 2017
cbpA,gluconate_growth,0.6630116912775283,DnaJ-class molecular chaperone,Cellular Processes and Signaling,Not Assigned,Not Assigned,calgar_2017,REL606,1.6799537774625544e-05,GO:0051085; GO:0042026; GO:0005515; GO:0003677; GO:0051082; GO:0006457; GO:0005829; GO:0009295; GO:0003681; GO:0005737,Not Assigned,Caglar et al. 2017
wrbA,gluconate_growth,0.6630116912775283,Multimeric flavodoxin WrbA,Poorly Characterized,metabolism,C,calgar_2017,REL606,4.878755447276888e-05,GO:0051287; GO:0050661; GO:0050660; GO:0032991; GO:0016491; GO:0000166; GO:0005829; GO:0042802; GO:0055114; GO:0003955; GO:0010181; GO:0006979,NAD(P)H:quinone oxidoreductase,Caglar et al. 2017
phoH,gluconate_growth,0.6630116912775283,"Phosphate starvation-inducible protein PhoH, predicted ATPase",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,3.8289586458898385e-06,GO:0000166; GO:0005829; GO:0005524; GO:0005737,conserved protein with nucleoside triphosphate hydrolase domain,Caglar et al. 2017
ycdX,gluconate_growth,0.6630116912775283,Histidinol phosphatase and related hydrolases of the PHP family,Metabolism,metabolism,E,calgar_2017,REL606,7.604663902844992e-05,GO:0016791; GO:0016311; GO:0042802; GO:0005829; GO:0016787; GO:0003824; GO:0046872; GO:0071978; GO:0005515; GO:0042578; GO:0008270,predicted zinc-binding hydrolase,Caglar et al. 2017
ycdY,gluconate_growth,0.6630116912775283,Uncharacterized component of anaerobic dehydrogenases,Poorly Characterized,cellular processes and signaling,O,calgar_2017,REL606,5.658569951274134e-05,GO:0005829; GO:0006974; GO:0071978; GO:0005515,"conserved protein, REMP family",Caglar et al. 2017
csgG,gluconate_growth,0.6630116912775283,Uncharacterized protein involved in formation of curli polymers,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,2.9797908911869553e-06,GO:0030288; GO:0005886; GO:0031246; GO:0005515; GO:0042802; GO:0016020; GO:0044010; GO:0022610; GO:0071806; GO:0009279,Curli production assembly/transport outer membrane lipoprotein,Caglar et al. 2017
ymdB,gluconate_growth,0.6630116912775283,Predicted phosphatase homologous to the C-terminal domain of histone macroH2A1,Poorly Characterized,information storage and processing,J,calgar_2017,REL606,3.682197337802122e-06,GO:0060701; GO:0042278; GO:0019213; GO:0008428; GO:0001883; GO:0046677; GO:0060702; GO:0060698; GO:0005829; GO:1900231; GO:0061463; GO:0016787; GO:0019899,"RNase III inhibitor during cold shock, UPF0189 family",Caglar et al. 2017
yceA,gluconate_growth,0.6630116912775283,Predicted sulfurtransferase,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,3.103421446930216e-05,GO:0016491; GO:0002098; GO:0005515; GO:0005829,predicted rhodanese-related sulfurtransferase,Caglar et al. 2017
yceI,gluconate_growth,0.6630116912775283,Uncharacterized conserved protein,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,1.2235504882645864e-05,GO:0030288; GO:0042597,secreted protein,Caglar et al. 2017
solA,gluconate_growth,0.6630116912775283,Glycine/D-amino acid oxidases (deaminating),Metabolism,metabolism,E,calgar_2017,REL606,0.000279201442949014,GO:0016647; GO:0008115; GO:0005829; GO:0016491; GO:0006974; GO:0050660; GO:0055114; GO:0050131,"N-methyltryptophan oxidase, FAD-binding",Caglar et al. 2017
pyrC,gluconate_growth,0.6630116912775283,Dihydroorotase,Metabolism,metabolism,F,calgar_2017,REL606,0.00019309858256824663,GO:0019856; GO:0016812; GO:0016787; GO:0046872; GO:0044205; GO:0005829; GO:0006207; GO:0008270; GO:0004151; GO:0006221; GO:0005737,dihydroorotase (EC 3.5.2.3),Caglar et al. 2017
grxB,gluconate_growth,0.6630116912775283,Glutaredoxin 2,Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,1.6621571404353062e-05,GO:0005623; GO:0022900; GO:0097573; GO:0055114; GO:0045454; GO:0009055; GO:0015038; GO:0005829,glutaredoxin 2 (Grx2),Caglar et al. 2017
rimJ,gluconate_growth,0.6630116912775283,"Acetyltransferases, including N-acetylases of ribosomal proteins",Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,4.424877817799499e-06,GO:1990189; GO:0030490; GO:0017189; GO:0042254; GO:1990275; GO:0017198; GO:0016746; GO:0016740; GO:0008080; GO:0006464; GO:0005829; GO:0006474; GO:0008999; GO:0005737,[SSU ribosomal protein S5P]-alanine acetyltransferase (EC 2.3.1.128),Caglar et al. 2017
yceH,gluconate_growth,0.6630116912775283,Uncharacterized protein conserved in bacteria,Poorly Characterized,poorly characterized,S,calgar_2017,REL606,4.007987938592988e-05,GO:0005829,"conserved protein, UPF0502 family",Caglar et al. 2017
flgN,gluconate_growth,0.6630116912775283,Flagellar biosynthesis/type III secretory pathway chaperone,Cellular Processes and Signaling,cellular processes and signaling,U,calgar_2017,REL606,4.9513072168564634e-05,GO:0044781; GO:0044780; GO:0005515; GO:0005737,export chaperone for FlgK and FlgL,Caglar et al. 2017
flgM,gluconate_growth,0.6630116912775283,Negative regulator of flagellin synthesis (anti-sigma28 factor),Information Storage and Processing,information storage and processing,K,calgar_2017,REL606,3.126074371759969e-05,GO:0044781; GO:0045861; GO:0016989; GO:0045892; GO:0005515; GO:0005737,"anti-sigma-28 factor, FlgM family",Caglar et al. 2017
flgA,gluconate_growth,0.6630116912775283,Flagellar basal body P-ring biosynthesis protein,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,1.1467372773804038e-05,GO:0044780; GO:0071973; GO:0044781; GO:0030288; GO:0042597,assembly protein for flagellar basal-body periplasmic P ring,Caglar et al. 2017
flgB,gluconate_growth,0.6630116912775283,Flagellar basal body protein,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,2.675053955788872e-05,GO:0030694; GO:0071978; GO:0009424; GO:0071973; GO:0030288; GO:0009425; GO:0009288,flagellar component of cell-proximal portion of basal-body rod,Caglar et al. 2017
flgC,gluconate_growth,0.6630116912775283,Flagellar basal body rod protein,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,1.2258908679284437e-05,GO:0071978; GO:0009424; GO:0071973; GO:0030288; GO:0030694; GO:0009425; GO:0009288,flagellar component of cell-proximal portion of basal-body rod,Caglar et al. 2017
flgD,gluconate_growth,0.6630116912775283,Flagellar hook capping protein,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,2.5288289847074557e-05,GO:0071978; GO:0009424; GO:0044781; GO:0005829,flagellar hook assembly protein,Caglar et al. 2017
flgE,gluconate_growth,0.6630116912775283,Flagellar hook protein FlgE,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,0.00039770510449113746,GO:0071978; GO:0071973; GO:0005829; GO:0009288; GO:0009424; GO:0009425,flagellar hook protein,Caglar et al. 2017
flgF,gluconate_growth,0.6630116912775283,Flagellar basal body rod protein,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,8.338538704357106e-05,GO:0071978; GO:0009424; GO:0071973; GO:0009425; GO:0009288,flagellar component of cell-proximal portion of basal-body rod,Caglar et al. 2017
flgG,gluconate_growth,0.6630116912775283,Flagellar basal body rod protein,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,7.034245117689444e-05,GO:0071978; GO:0009424; GO:0071973; GO:0009279; GO:0009426; GO:0009425; GO:0009288,flagellar component of cell-distal portion of basal-body rod,Caglar et al. 2017
flgH,gluconate_growth,0.6630116912775283,Flagellar basal body L-ring protein,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,6.480950110407784e-05,GO:0097588; GO:0071973; GO:0006970; GO:0009427; GO:0003774; GO:0009288; GO:0009425; GO:0016020; GO:0009279,flagellar protein of basal-body outer-membrane L ring,Caglar et al. 2017
flgI,gluconate_growth,0.6630116912775283,Flagellar basal-body P-ring protein,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,6.699746354232641e-05,GO:0097588; GO:0071973; GO:0030288; GO:0009428; GO:0005198; GO:0006974; GO:0009288; GO:0009425; GO:0042597,predicted flagellar basal body protein,Caglar et al. 2017
flgK,gluconate_growth,0.6630116912775283,Flagellar hook-associated protein,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,0.0002711563878545046,GO:0071973; GO:0005515; GO:0044780; GO:0009424; GO:0005198; GO:0005576; GO:0009288,flagellar hook-filament junction protein 1,Caglar et al. 2017
flgL,gluconate_growth,0.6630116912775283,Flagellin and related hook-associated proteins,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,0.00016380405031574504,GO:0071973; GO:0009424; GO:0005198; GO:0005576; GO:0009288,flagellar hook-filament junction protein,Caglar et al. 2017
rne,gluconate_growth,0.6630116912775283,Ribonucleases G and E,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,0.001901802754011456,GO:0090502; GO:0004521; GO:1990061; GO:0042802; GO:1902280; GO:0017151; GO:0008312; GO:0051289; GO:0003676; GO:0090501; GO:0090305; GO:0008995; GO:0046872; GO:0016020; GO:0009898; GO:0008270; GO:0008033; GO:0006402; GO:0006364; GO:0000287; GO:0006396; GO:0004540; GO:0005886; GO:0005737; GO:0000967; GO:0016787; GO:0005515; GO:0004519; GO:0004518; GO:0003723; GO:0006401,RNAse E (EC 3.1.26.12),Caglar et al. 2017
rluC,gluconate_growth,0.6630116912775283,"Pseudouridylate synthases, 23S RNA-specific",Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,3.513202422907761e-05,GO:0120159; GO:0009451; GO:0016853; GO:0006364; GO:0001522; GO:0005829; GO:0000455; GO:0003723; GO:0009982,ribosomal large subunit pseudouridine synthase C (EC 5.4.99.24),Caglar et al. 2017
yceF,gluconate_growth,0.6630116912775283,Nucleotide-binding protein implicated in inhibition of septum formation,Cellular Processes and Signaling,metabolism,Q,calgar_2017,REL606,6.345646911091035e-06,GO:0016787; GO:0016462; GO:0009117; GO:0005829; GO:0047429; GO:0005737,Maf-like protein,Caglar et al. 2017
yceD,gluconate_growth,0.6630116912775283,"Predicted metal-binding, possibly nucleic acid-binding protein",Poorly Characterized,poorly characterized,S,calgar_2017,REL606,3.767036100616948e-05,GO:0042254; GO:0005829,"conserved protein, DUF177 family",Caglar et al. 2017
rpmF,gluconate_growth,0.6630116912775283,Ribosomal protein L32,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,2.8286413712295057e-05,GO:0000027; GO:0000302; GO:0009314; GO:0005829; GO:0005515; GO:0015934; GO:0006412; GO:0003735; GO:0005840; GO:0022625,LSU ribosomal protein L32P,Caglar et al. 2017
plsX,gluconate_growth,0.6630116912775283,Fatty acid/phospholipid biosynthesis enzyme,Metabolism,metabolism,I,calgar_2017,REL606,7.452939039553511e-06,GO:0043811; GO:0003824; GO:0006644; GO:0006629; GO:0006633; GO:0016747; GO:0016740; GO:0005737; GO:0008654,phosphate:acyl-[acyl carrier protein] acyltransferase,Caglar et al. 2017
fabH,gluconate_growth,0.6630116912775283,3-oxoacyl-[acyl-carrier-protein] synthase III,Metabolism,metabolism,I,calgar_2017,REL606,0.0001797533476616551,GO:0016746; GO:0016740; GO:0003824; GO:0006631; GO:0006629; GO:0004315; GO:0005829; GO:0042803; GO:0008152; GO:0033818; GO:0006633; GO:0005737,3-oxoacyl-[acyl-carrier-protein] synthase III (EC 2.3.1.41),Caglar et al. 2017
fabD,gluconate_growth,0.6630116912775283,(acyl-carrier-protein) S-malonyltransferase,Metabolism,metabolism,I,calgar_2017,REL606,0.00022128192205951266,GO:0016419; GO:0005829; GO:0006631; GO:0006629; GO:0016746; GO:0016740; GO:0006633; GO:0004314,[Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39),Caglar et al. 2017
