strain,carbon_source,date,inducer_conc,replicate,entry,name,synonyms,intensity,norm_intensity,common_intensity,mass_frac
relA,glucoseCAA,2024-08-27,0,2,MOG_ECOLI,mog,chlG mogA yaaG b0009 JW0008,9.438490957284522e-05,1.0240861732734596,104617900.0,9.438490957284522e-05
relA,glucoseCAA,2024-08-27,2,2,MOG_ECOLI,mog,chlG mogA yaaG b0009 JW0008,0.0001079846412334,1.1259822084171485,104617900.0,0.00010798464123341024
relA,glucoseCAA,2024-08-27,4,2,MOG_ECOLI,mog,chlG mogA yaaG b0009 JW0008,6.814761638256986e-05,0.697797710114051,104617900.0,6.814761638256987e-05
meshI,glucoseCAA,2024-08-27,100,1,MPL_ECOLI,mpl,yjfG b4233 JW4192,0.0001354406317317,1.2337459291498662,125595100.0,0.00013544063173175422
meshI,glucoseCAA,2024-08-27,0,1,MPL_ECOLI,mpl,yjfG b4233 JW4192,0.0001156607432948,1.0436829870676865,125595100.0,0.00011566074329488329
relA,glucoseCAA,2024-08-27,0,1,MPL_ECOLI,mpl,yjfG b4233 JW4192,0.0001088588218424,0.9747915717931483,125595100.0,0.00010885882184243339
relA,glucoseCAA,2024-08-27,2,1,MPL_ECOLI,mpl,yjfG b4233 JW4192,0.0001144367697314,1.0051132748685911,125595100.0,0.0001144367697314918
relA,glucoseCAA,2024-08-27,4,1,MPL_ECOLI,mpl,yjfG b4233 JW4192,0.0001004487370971,0.8746214041005469,125595100.0,0.00010044873709710508
meshI,glucoseCAA,2024-08-27,100,2,MPL_ECOLI,mpl,yjfG b4233 JW4192,0.0001234364691301,1.1060248779811928,125595100.0,0.00012343646913012617
meshI,glucoseCAA,2024-08-27,0,2,MPL_ECOLI,mpl,yjfG b4233 JW4192,0.0001079303238837,0.9763172739989258,125595100.0,0.00010793032388379208
relA,glucoseCAA,2024-08-27,0,2,MPL_ECOLI,mpl,yjfG b4233 JW4192,0.00011030147829,0.9968930622436318,125595100.0,0.00011030147829009235
relA,glucoseCAA,2024-08-27,2,2,MPL_ECOLI,mpl,yjfG b4233 JW4192,0.0001091601364568,0.9481278652683184,125595100.0,0.00010916013645681196
relA,glucoseCAA,2024-08-27,4,2,MPL_ECOLI,mpl,yjfG b4233 JW4192,8.418447677077703e-05,0.7180326439341538,125595100.0,8.418447677077703e-05
meshI,glucoseCAA,2024-08-27,100,1,MPPA_ECOLI,mppA,ynaH b1329 JW1322,3.1842100174875086e-05,0.909267011648201,40064500.0,3.1842100174875086e-05
meshI,glucoseCAA,2024-08-27,0,1,MPPA_ECOLI,mppA,ynaH b1329 JW1322,3.202317993170129e-05,0.9058578446505924,40064500.0,3.2023179931701274e-05
relA,glucoseCAA,2024-08-27,0,1,MPPA_ECOLI,mppA,ynaH b1329 JW1322,3.217325733144808e-05,0.9031422037811035,40064500.0,3.217325733144809e-05
relA,glucoseCAA,2024-08-27,2,1,MPPA_ECOLI,mppA,ynaH b1329 JW1322,3.7935745928844485e-05,1.0445061839359493,40064500.0,3.7935745928844485e-05
relA,glucoseCAA,2024-08-27,4,1,MPPA_ECOLI,mppA,ynaH b1329 JW1322,4.581316500548938e-05,1.2504861484162175,40064500.0,4.581316500548937e-05
meshI,glucoseCAA,2024-08-27,100,2,MPPA_ECOLI,mppA,ynaH b1329 JW1322,2.7883302576938935e-05,0.7832106526773147,40064500.0,2.7883302576938938e-05
meshI,glucoseCAA,2024-08-27,0,2,MPPA_ECOLI,mppA,ynaH b1329 JW1322,3.269069855285374e-05,0.9270105203566328,40064500.0,3.269069855285374e-05
relA,glucoseCAA,2024-08-27,0,2,MPPA_ECOLI,mppA,ynaH b1329 JW1322,3.2556823270993544e-05,0.9224062383883092,40064500.0,3.2556823270993544e-05
relA,glucoseCAA,2024-08-27,2,2,MPPA_ECOLI,mppA,ynaH b1329 JW1322,3.974627486540647e-05,1.0822117405894782,40064500.0,3.974627486540647e-05
relA,glucoseCAA,2024-08-27,4,2,MPPA_ECOLI,mppA,ynaH b1329 JW1322,4.283885011481159e-05,1.1454152101147184,40064500.0,4.283885011481159e-05
meshI,glucoseCAA,2024-08-27,100,1,MPRA_ECOLI,mprA,emrR b2684 JW2659,0.0004868505805462,0.9034218372866996,616530500.0,0.0004868505805462684
meshI,glucoseCAA,2024-08-27,0,1,MPRA_ECOLI,mprA,emrR b2684 JW2659,0.0005497844225995,1.0106323263593258,616530500.0,0.0005497844225995542
relA,glucoseCAA,2024-08-27,0,1,MPRA_ECOLI,mprA,emrR b2684 JW2659,0.0005660519174805,1.0325772006865046,616530500.0,0.0005660519174805684
relA,glucoseCAA,2024-08-27,2,1,MPRA_ECOLI,mprA,emrR b2684 JW2659,0.000611780617553,1.0946197054112778,616530500.0,0.0006117806175530489
relA,glucoseCAA,2024-08-27,4,1,MPRA_ECOLI,mprA,emrR b2684 JW2659,0.0005325747833619,0.9446574407845804,616530500.0,0.0005325747833619425
meshI,glucoseCAA,2024-08-27,100,2,MPRA_ECOLI,mprA,emrR b2684 JW2659,0.0005040255760347,0.9200090721077696,616530500.0,0.0005040255760347922
meshI,glucoseCAA,2024-08-27,0,2,MPRA_ECOLI,mprA,emrR b2684 JW2659,0.0005872961915621,1.0822380710274806,616530500.0,0.0005872961915621084
relA,glucoseCAA,2024-08-27,0,2,MPRA_ECOLI,mprA,emrR b2684 JW2659,0.0005747877732618,1.058261244670021,616530500.0,0.0005747877732618212
relA,glucoseCAA,2024-08-27,2,2,MPRA_ECOLI,mprA,emrR b2684 JW2659,0.0005320557082249,0.9414084181841956,616530500.0,0.0005320557082249485
relA,glucoseCAA,2024-08-27,4,2,MPRA_ECOLI,mprA,emrR b2684 JW2659,0.0005124032711929,0.8903119354877024,616530500.0,0.000512403271192994
meshI,glucoseCAA,2024-08-27,100,1,MQO_ECOLI,mqo,yojH b2210 JW2198,5.935125757815609e-05,1.015065729305776,66893700.0,5.935125757815609e-05
meshI,glucoseCAA,2024-08-27,0,1,MQO_ECOLI,mqo,yojH b2210 JW2198,6.349539103369285e-05,1.0757523542530696,66893700.0,6.349539103369285e-05
relA,glucoseCAA,2024-08-27,0,1,MQO_ECOLI,mqo,yojH b2210 JW2198,6.518938589905144e-05,1.0960049197519153,66893700.0,6.518938589905146e-05
relA,glucoseCAA,2024-08-27,2,1,MQO_ECOLI,mqo,yojH b2210 JW2198,6.419286085034355e-05,1.0585798614191813,66893700.0,6.419286085034356e-05
relA,glucoseCAA,2024-08-27,4,1,MQO_ECOLI,mqo,yojH b2210 JW2198,4.724330397057572e-05,0.7723308112286532,66893700.0,4.724330397057572e-05
meshI,glucoseCAA,2024-08-27,100,2,MQO_ECOLI,mqo,yojH b2210 JW2198,6.240064992462422e-05,1.0497792792238534,66893700.0,6.240064992462424e-05
meshI,glucoseCAA,2024-08-27,0,2,MQO_ECOLI,mqo,yojH b2210 JW2198,6.21504102445581e-05,1.0555503902097407,66893700.0,6.21504102445581e-05
relA,glucoseCAA,2024-08-27,0,2,MQO_ECOLI,mqo,yojH b2210 JW2198,6.683714663134525e-05,1.1341555424915148,66893700.0,6.683714663134525e-05
relA,glucoseCAA,2024-08-27,2,2,MQO_ECOLI,mqo,yojH b2210 JW2198,5.318448568439107e-05,0.8673118544450529,66893700.0,5.3184485684391066e-05
relA,glucoseCAA,2024-08-27,4,2,MQO_ECOLI,mqo,yojH b2210 JW2198,3.797640472289441e-05,0.6081539012605811,66893700.0,3.797640472289441e-05
meshI,glucoseCAA,2024-08-27,100,1,MRAZ_ECOLI,mraZ,yabB b0081 JW0079,7.18621059939772e-06,0.8766574102612514,9378200.0,7.18621059939772e-06
meshI,glucoseCAA,2024-08-27,0,1,MRAZ_ECOLI,mraZ,yabB b0081 JW0079,7.284728315786074e-06,0.880337476278233,9378200.0,7.284728315786073e-06
relA,glucoseCAA,2024-08-27,0,1,MRAZ_ECOLI,mraZ,yabB b0081 JW0079,8.240238301892072e-06,0.9881914977348292,9378200.0,8.240238301892072e-06
relA,glucoseCAA,2024-08-27,2,1,MRAZ_ECOLI,mraZ,yabB b0081 JW0079,9.0413537959553e-06,1.0634965571797437,9378200.0,9.041353795955301e-06
relA,glucoseCAA,2024-08-27,4,1,MRAZ_ECOLI,mraZ,yabB b0081 JW0079,8.090845851424246e-06,0.9434583949554642,9378200.0,8.090845851424248e-06
meshI,glucoseCAA,2024-08-27,100,2,MRAZ_ECOLI,mraZ,yabB b0081 JW0079,8.934630564415444e-06,1.0721392880791387,9378200.0,8.934630564415445e-06
meshI,glucoseCAA,2024-08-27,0,2,MRAZ_ECOLI,mraZ,yabB b0081 JW0079,8.645263686720423e-06,1.0473189048001854,9378200.0,8.645263686720423e-06
relA,glucoseCAA,2024-08-27,0,2,MRAZ_ECOLI,mraZ,yabB b0081 JW0079,7.932209116658663e-06,0.9600958695830308,9378200.0,7.932209116658661e-06
relA,glucoseCAA,2024-08-27,2,2,MRAZ_ECOLI,mraZ,yabB b0081 JW0079,1.1534973493132809e-05,1.341753223468685,9378200.0,1.1534973493132807e-05
relA,glucoseCAA,2024-08-27,4,2,MRAZ_ECOLI,mraZ,yabB b0081 JW0079,7.633476729409395e-06,0.8719423340606092,9378200.0,7.633476729409397e-06
meshI,glucoseCAA,2024-08-27,100,1,MREB_ECOLI,mreB,envB rodY b3251 JW3220,0.001084591861717,1.183371610295578,1048563300.0,0.0010845918617170245
meshI,glucoseCAA,2024-08-27,0,1,MREB_ECOLI,mreB,envB rodY b3251 JW3220,0.0010149365479495,1.0969821473504058,1048563300.0,0.0010149365479495851
relA,glucoseCAA,2024-08-27,0,1,MREB_ECOLI,mreB,envB rodY b3251 JW3220,0.0009627159040668,1.0325814648861116,1048563300.0,0.000962715904066893
relA,glucoseCAA,2024-08-27,2,1,MREB_ECOLI,mreB,envB rodY b3251 JW3220,0.0008825411632631,0.9284583626476324,1048563300.0,0.0008825411632631512
relA,glucoseCAA,2024-08-27,4,1,MREB_ECOLI,mreB,envB rodY b3251 JW3220,0.0008503261306362,0.8868275748344345,1048563300.0,0.0008503261306362593
meshI,glucoseCAA,2024-08-27,100,2,MREB_ECOLI,mreB,envB rodY b3251 JW3220,0.0009860204801274,1.058242949680829,1048563300.0,0.0009860204801274296
meshI,glucoseCAA,2024-08-27,0,2,MREB_ECOLI,mreB,envB rodY b3251 JW3220,0.0009436916939827,1.0224819932036993,1048563300.0,0.0009436916939827149
relA,glucoseCAA,2024-08-27,0,2,MREB_ECOLI,mreB,envB rodY b3251 JW3220,0.0009698191121154,1.0498711988471323,1048563300.0,0.0009698191121154296
relA,glucoseCAA,2024-08-27,2,2,MREB_ECOLI,mreB,envB rodY b3251 JW3220,0.0008001176568569,0.8324051106963487,1048563300.0,0.0008001176568569083
relA,glucoseCAA,2024-08-27,4,2,MREB_ECOLI,mreB,envB rodY b3251 JW3220,0.0008770029655567,0.8959654788328474,1048563300.0,0.0008770029655567667
meshI,glucoseCAA,2024-08-27,100,1,MREC_ECOLI,mreC,b3250 JW3219,2.245381438406717e-05,1.1681641921273431,21990530.0,2.2453814384067175e-05
meshI,glucoseCAA,2024-08-27,0,1,MREC_ECOLI,mreC,b3250 JW3219,1.92857103878372e-05,0.9939287783210418,21990530.0,1.9285710387837198e-05
relA,glucoseCAA,2024-08-27,0,1,MREC_ECOLI,mreC,b3250 JW3219,2.066795557192428e-05,1.0570186611853931,21990530.0,2.066795557192428e-05
relA,glucoseCAA,2024-08-27,2,1,MREC_ECOLI,mreC,b3250 JW3219,2.000111017411958e-05,1.0033224276124828,21990530.0,2.000111017411958e-05
relA,glucoseCAA,2024-08-27,4,1,MREC_ECOLI,mreC,b3250 JW3219,1.8641918041276208e-05,0.9270501195808014,21990530.0,1.8641918041276208e-05
meshI,glucoseCAA,2024-08-27,100,2,MREC_ECOLI,mreC,b3250 JW3219,1.9949307381927103e-05,1.0209071065375572,21990530.0,1.9949307381927107e-05
meshI,glucoseCAA,2024-08-27,0,2,MREC_ECOLI,mreC,b3250 JW3219,1.867972565862205e-05,0.9650614908734916,21990530.0,1.8679725658622054e-05
relA,glucoseCAA,2024-08-27,0,2,MREC_ECOLI,mreC,b3250 JW3219,1.909770675281325e-05,0.9857923883959728,21990530.0,1.9097706752813256e-05
relA,glucoseCAA,2024-08-27,2,2,MREC_ECOLI,mreC,b3250 JW3219,1.9054781104310272e-05,0.9452437278550536,21990530.0,1.905478110431027e-05
relA,glucoseCAA,2024-08-27,4,2,MREC_ECOLI,mreC,b3250 JW3219,1.954427882795584e-05,0.952069870204213,21990530.0,1.954427882795584e-05
meshI,glucoseCAA,2024-08-27,100,1,MRR_ECOLI,mrr,b4351 JW4314,1.765572758975127e-05,1.0458775468090231,19313200.0,1.765572758975127e-05
meshI,glucoseCAA,2024-08-27,0,1,MRR_ECOLI,mrr,b4351 JW4314,1.4622347254684095e-05,0.8580610268176369,19313200.0,1.4622347254684095e-05
relA,glucoseCAA,2024-08-27,0,1,MRR_ECOLI,mrr,b4351 JW4314,1.6650061878181396e-05,0.9695773149742288,19313200.0,1.6650061878181396e-05
relA,glucoseCAA,2024-08-27,2,1,MRR_ECOLI,mrr,b4351 JW4314,2.0074340730216653e-05,1.1465926886979192,19313200.0,2.0074340730216653e-05
relA,glucoseCAA,2024-08-27,4,1,MRR_ECOLI,mrr,b4351 JW4314,1.435414971453015e-05,0.8127772710451979,19313200.0,1.435414971453015e-05
meshI,glucoseCAA,2024-08-27,100,2,MRR_ECOLI,mrr,b4351 JW4314,1.5024067782273852e-05,0.8754420391622906,19313200.0,1.5024067782273855e-05
meshI,glucoseCAA,2024-08-27,0,2,MRR_ECOLI,mrr,b4351 JW4314,2.031099606089099e-05,1.194805390006265,19313200.0,2.031099606089099e-05
relA,glucoseCAA,2024-08-27,0,2,MRR_ECOLI,mrr,b4351 JW4314,1.471859655060651e-05,0.8650716902160348,19313200.0,1.4718596550606512e-05
relA,glucoseCAA,2024-08-27,2,2,MRR_ECOLI,mrr,b4351 JW4314,1.6552283796610646e-05,0.9349302736458096,19313200.0,1.6552283796610646e-05
relA,glucoseCAA,2024-08-27,4,2,MRR_ECOLI,mrr,b4351 JW4314,1.67833641963955e-05,0.9309141871234824,19313200.0,1.6783364196395503e-05
meshI,glucoseCAA,2024-08-27,100,1,MSBA_ECOLI,msbA,b0914 JW0897,5.020361560604748e-05,1.1397599132328162,50393100.0,5.0203615606047475e-05
meshI,glucoseCAA,2024-08-27,0,1,MSBA_ECOLI,msbA,b0914 JW0897,4.5586691959333846e-05,1.0252324038716707,50393100.0,4.5586691959333846e-05
relA,glucoseCAA,2024-08-27,0,1,MSBA_ECOLI,msbA,b0914 JW0897,4.903523934757429e-05,1.0943545702940407,50393100.0,4.90352393475743e-05
relA,glucoseCAA,2024-08-27,2,1,MSBA_ECOLI,msbA,b0914 JW0897,4.704296387885748e-05,1.0297829936390157,50393100.0,4.704296387885749e-05
relA,glucoseCAA,2024-08-27,4,1,MSBA_ECOLI,msbA,b0914 JW0897,4.3486186465856885e-05,0.943688287515837,50393100.0,4.3486186465856885e-05
meshI,glucoseCAA,2024-08-27,100,2,MSBA_ECOLI,msbA,b0914 JW0897,4.494061021530837e-05,1.0036030930820246,50393100.0,4.494061021530837e-05
meshI,glucoseCAA,2024-08-27,0,2,MSBA_ECOLI,msbA,b0914 JW0897,3.831686578137088e-05,0.8638514994359543,50393100.0,3.831686578137088e-05
relA,glucoseCAA,2024-08-27,0,2,MSBA_ECOLI,msbA,b0914 JW0897,4.430583555106228e-05,0.9979982791761548,50393100.0,4.4305835551062276e-05
relA,glucoseCAA,2024-08-27,2,2,MSBA_ECOLI,msbA,b0914 JW0897,4.728566938940629e-05,1.0236087808786585,50393100.0,4.72856693894063e-05
relA,glucoseCAA,2024-08-27,4,2,MSBA_ECOLI,msbA,b0914 JW0897,4.455971574835398e-05,0.9472316580636484,50393100.0,4.455971574835399e-05
meshI,glucoseCAA,2024-08-27,100,1,MSCK_ECOLI,mscK,aefA kefA b0465 JW0454,4.08866017087167e-06,0.9767570250293252,4788990.0,4.08866017087167e-06
meshI,glucoseCAA,2024-08-27,0,1,MSCK_ECOLI,mscK,aefA kefA b0465 JW0454,4.304188495927326e-06,1.0185976583464005,4788990.0,4.304188495927325e-06
relA,glucoseCAA,2024-08-27,0,1,MSCK_ECOLI,mscK,aefA kefA b0465 JW0454,4.5981740289999416e-06,1.0798471983833386,4788990.0,4.598174028999941e-06
relA,glucoseCAA,2024-08-27,2,1,MSCK_ECOLI,mscK,aefA kefA b0465 JW0454,4.154992895911783e-06,0.9570805050704584,4788990.0,4.154992895911783e-06
relA,glucoseCAA,2024-08-27,4,1,MSCK_ECOLI,mscK,aefA kefA b0465 JW0454,3.858989907322587e-06,0.8812071840341519,4788990.0,3.858989907322587e-06
meshI,glucoseCAA,2024-08-27,100,2,MSCK_ECOLI,mscK,aefA kefA b0465 JW0454,4.30893128477284e-06,1.0125576044704137,4788990.0,4.30893128477284e-06
meshI,glucoseCAA,2024-08-27,0,2,MSCK_ECOLI,mscK,aefA kefA b0465 JW0454,4.612200591745174e-06,1.0941691005237326,4788990.0,4.612200591745174e-06
relA,glucoseCAA,2024-08-27,0,2,MSCK_ECOLI,mscK,aefA kefA b0465 JW0454,4.248851642735994e-06,1.0070883533711013,4788990.0,4.2488516427359935e-06
relA,glucoseCAA,2024-08-27,2,2,MSCK_ECOLI,mscK,aefA kefA b0465 JW0454,4.89094838215536e-06,1.114101312773201,4788990.0,4.890948382155361e-06
relA,glucoseCAA,2024-08-27,4,2,MSCK_ECOLI,mscK,aefA kefA b0465 JW0454,4.05907512544496e-06,0.907962740971986,4788990.0,4.059075125444961e-06
meshI,glucoseCAA,2024-08-27,100,1,MSCL_ECOLI,mscL,yhdC b3291 JW3252,4.782321213553608e-05,1.070093562990979,51128900.0,4.782321213553608e-05
meshI,glucoseCAA,2024-08-27,0,1,MSCL_ECOLI,mscL,yhdC b3291 JW3252,4.5283033891207705e-05,1.0037472954852935,51128900.0,4.5283033891207705e-05
relA,glucoseCAA,2024-08-27,0,1,MSCL_ECOLI,mscL,yhdC b3291 JW3252,4.12799142322406e-05,0.9080153050939236,51128900.0,4.12799142322406e-05
relA,glucoseCAA,2024-08-27,2,1,MSCL_ECOLI,mscL,yhdC b3291 JW3252,4.567771842838364e-05,0.9855078057270892,51128900.0,4.5677718428383634e-05
relA,glucoseCAA,2024-08-27,4,1,MSCL_ECOLI,mscL,yhdC b3291 JW3252,4.7911894932642806e-05,1.02476719655707,51128900.0,4.7911894932642806e-05
meshI,glucoseCAA,2024-08-27,100,2,MSCL_ECOLI,mscL,yhdC b3291 JW3252,4.658048944725808e-05,1.025254536776366,51128900.0,4.658048944725808e-05
meshI,glucoseCAA,2024-08-27,0,2,MSCL_ECOLI,mscL,yhdC b3291 JW3252,4.27071367065891e-05,0.9489737404049732,51128900.0,4.270713670658909e-05
relA,glucoseCAA,2024-08-27,0,2,MSCL_ECOLI,mscL,yhdC b3291 JW3252,4.188553937173172e-05,0.929902894783568,51128900.0,4.188553937173171e-05
relA,glucoseCAA,2024-08-27,2,2,MSCL_ECOLI,mscL,yhdC b3291 JW3252,4.796203099096084e-05,1.0233086678649563,51128900.0,4.7962030990960834e-05
relA,glucoseCAA,2024-08-27,4,2,MSCL_ECOLI,mscL,yhdC b3291 JW3252,5.626590753240312e-05,1.1788641125770367,51128900.0,5.626590753240312e-05
meshI,glucoseCAA,2024-08-27,100,1,MSCM_ECOLI,mscM,yjeP b4159 JW4120,3.905491858079801e-05,0.9617493039184708,46458300.0,3.905491858079801e-05
meshI,glucoseCAA,2024-08-27,0,1,MSCM_ECOLI,mscM,yjeP b4159 JW4120,3.839519919628843e-05,0.9366318724895784,46458300.0,3.8395199196288425e-05
relA,glucoseCAA,2024-08-27,0,1,MSCM_ECOLI,mscM,yjeP b4159 JW4120,4.368995798796901e-05,1.057643110888641,46458300.0,4.368995798796901e-05
relA,glucoseCAA,2024-08-27,2,1,MSCM_ECOLI,mscM,yjeP b4159 JW4120,4.321559348420133e-05,1.026122669287117,46458300.0,4.321559348420133e-05
relA,glucoseCAA,2024-08-27,4,1,MSCM_ECOLI,mscM,yjeP b4159 JW4120,5.000214274179562e-05,1.1769922901217844,46458300.0,5.000214274179562e-05
meshI,glucoseCAA,2024-08-27,100,2,MSCM_ECOLI,mscM,yjeP b4159 JW4120,3.803802249995314e-05,0.921401082940934,46458300.0,3.8038022499953144e-05
meshI,glucoseCAA,2024-08-27,0,2,MSCM_ECOLI,mscM,yjeP b4159 JW4120,5.032651699054221e-05,1.2307043898533268,46458300.0,5.032651699054221e-05
relA,glucoseCAA,2024-08-27,0,2,MSCM_ECOLI,mscM,yjeP b4159 JW4120,3.562204278431163e-05,0.8703530257894189,46458300.0,3.562204278431162e-05
relA,glucoseCAA,2024-08-27,2,2,MSCM_ECOLI,mscM,yjeP b4159 JW4120,3.526787165729975e-05,0.8281165694687959,46458300.0,3.526787165729975e-05
relA,glucoseCAA,2024-08-27,4,2,MSCM_ECOLI,mscM,yjeP b4159 JW4120,3.6683403760586645e-05,0.8458457665088933,46458300.0,3.6683403760586645e-05
meshI,glucoseCAA,2024-08-27,100,1,MSCS_ECOLI,mscS,yggB b2924 JW2891,0.0003175579357377,0.8668139210609918,419127880.0,0.00031755793573772124
meshI,glucoseCAA,2024-08-27,0,1,MSCS_ECOLI,mscS,yggB b2924 JW2891,0.0002474832295723,0.6691978628772328,419127880.0,0.00024748322957234876
relA,glucoseCAA,2024-08-27,0,1,MSCS_ECOLI,mscS,yggB b2924 JW2891,0.0003004962805798,0.8063310467328161,419127880.0,0.0003004962805798832
relA,glucoseCAA,2024-08-27,2,1,MSCS_ECOLI,mscS,yggB b2924 JW2891,0.0003462077991967,0.9111972728655438,419127880.0,0.00034620779919676575
relA,glucoseCAA,2024-08-27,4,1,MSCS_ECOLI,mscS,yggB b2924 JW2891,0.0005580815454924,1.45612757900327,419127880.0,0.0005580815454924921
meshI,glucoseCAA,2024-08-27,100,2,MSCS_ECOLI,mscS,yggB b2924 JW2891,0.0003274161839609,0.8791190544468311,419127880.0,0.0003274161839609808
meshI,glucoseCAA,2024-08-27,0,2,MSCS_ECOLI,mscS,yggB b2924 JW2891,0.0003067818282665,0.831578533248237,419127880.0,0.0003067818282665789
relA,glucoseCAA,2024-08-27,0,2,MSCS_ECOLI,mscS,yggB b2924 JW2891,0.0003378096384599,0.9148827155862956,419127880.0,0.00033780963845996865
relA,glucoseCAA,2024-08-27,2,2,MSCS_ECOLI,mscS,yggB b2924 JW2891,0.0003813450654105,0.9925379407444452,419127880.0,0.00038134506541051576
relA,glucoseCAA,2024-08-27,4,2,MSCS_ECOLI,mscS,yggB b2924 JW2891,0.0006444324020637,1.647083763528108,419127880.0,0.0006444324020637306
meshI,glucoseCAA,2024-08-27,100,1,MSRA_ECOLI,msrA,pms b4219 JW4178,4.702181646845166e-05,0.8998867637905301,59780700.0,4.702181646845166e-05
meshI,glucoseCAA,2024-08-27,0,1,MSRA_ECOLI,msrA,pms b4219 JW4178,3.927753192439843e-05,0.7446265470814695,59780700.0,3.9277531924398425e-05
relA,glucoseCAA,2024-08-27,0,1,MSRA_ECOLI,msrA,pms b4219 JW4178,3.932915319772379e-05,0.7399023921694521,59780700.0,3.932915319772379e-05
relA,glucoseCAA,2024-08-27,2,1,MSRA_ECOLI,msrA,pms b4219 JW4178,4.434399583310548e-05,0.8182687081315221,59780700.0,4.4343995833105477e-05
relA,glucoseCAA,2024-08-27,4,1,MSRA_ECOLI,msrA,pms b4219 JW4178,8.814682592835629e-05,1.6124787458076937,59780700.0,8.814682592835629e-05
meshI,glucoseCAA,2024-08-27,100,2,MSRA_ECOLI,msrA,pms b4219 JW4178,4.551116297127037e-05,0.8567439351377151,59780700.0,4.5511162971270375e-05
meshI,glucoseCAA,2024-08-27,0,2,MSRA_ECOLI,msrA,pms b4219 JW4178,4.743985902500359e-05,0.9015764993453836,59780700.0,4.743985902500359e-05
relA,glucoseCAA,2024-08-27,0,2,MSRA_ECOLI,msrA,pms b4219 JW4178,4.067623951473992e-05,0.7723599334947311,59780700.0,4.067623951473991e-05
relA,glucoseCAA,2024-08-27,2,2,MSRA_ECOLI,msrA,pms b4219 JW4178,5.142274633151361e-05,0.9383606942899152,59780700.0,5.1422746331513616e-05
relA,glucoseCAA,2024-08-27,4,2,MSRA_ECOLI,msrA,pms b4219 JW4178,8.796310761835386e-05,1.576247591613333,59780700.0,8.796310761835387e-05
meshI,glucoseCAA,2024-08-27,100,1,MSRB_ECOLI,msrB,yeaA b1778 JW1767,9.80077805070909e-05,0.7904987464639606,141843300.0,9.80077805070909e-05
meshI,glucoseCAA,2024-08-27,0,1,MSRB_ECOLI,msrB,yeaA b1778 JW1767,0.0001311107157556,1.0475739321459048,141843300.0,0.00013111071575564557
relA,glucoseCAA,2024-08-27,0,1,MSRB_ECOLI,msrB,yeaA b1778 JW1767,0.0001234791857835,0.9790520077406278,141843300.0,0.0001234791857835941
relA,glucoseCAA,2024-08-27,2,1,MSRB_ECOLI,msrB,yeaA b1778 JW1767,0.000138381666795,1.076197169384065,141843300.0,0.0001383816667950717
relA,glucoseCAA,2024-08-27,4,1,MSRB_ECOLI,msrB,yeaA b1778 JW1767,0.0001466311715786,1.1304875777130836,141843300.0,0.00014663117157864223
meshI,glucoseCAA,2024-08-27,100,2,MSRB_ECOLI,msrB,yeaA b1778 JW1767,0.000104935396739,0.8325441694227593,141843300.0,0.00010493539673904838
meshI,glucoseCAA,2024-08-27,0,2,MSRB_ECOLI,msrB,yeaA b1778 JW1767,0.0001107385414656,0.8869725134407583,141843300.0,0.00011073854146566664
relA,glucoseCAA,2024-08-27,0,2,MSRB_ECOLI,msrB,yeaA b1778 JW1767,0.0001095501796984,0.876686268549641,141843300.0,0.00010955017969844184
relA,glucoseCAA,2024-08-27,2,2,MSRB_ECOLI,msrB,yeaA b1778 JW1767,0.0001528476661727,1.1755078184159349,141843300.0,0.00015284766617279407
relA,glucoseCAA,2024-08-27,4,2,MSRB_ECOLI,msrB,yeaA b1778 JW1767,0.0001802167726245,1.36104112956683,141843300.0,0.00018021677262457903
meshI,glucoseCAA,2024-08-27,100,1,MSRC_ECOLI,msrC,yebR b1832 JW1821,0.0002865723844568,0.7259821106794075,451604100.0,0.0002865723844568798
meshI,glucoseCAA,2024-08-27,0,1,MSRC_ECOLI,msrC,yebR b1832 JW1821,0.0003340252184059,0.8382560599786145,451604100.0,0.0003340252184059797
relA,glucoseCAA,2024-08-27,0,1,MSRC_ECOLI,msrC,yebR b1832 JW1821,0.0003676616301709,0.9156115537621344,451604100.0,0.0003676616301709814
relA,glucoseCAA,2024-08-27,2,1,MSRC_ECOLI,msrC,yebR b1832 JW1821,0.0004472415986425,1.092462227081048,451604100.0,0.00044724159864254875
relA,glucoseCAA,2024-08-27,4,1,MSRC_ECOLI,msrC,yebR b1832 JW1821,0.0004968497337767,1.2031381608341687,451604100.0,0.000496849733776795
meshI,glucoseCAA,2024-08-27,100,2,MSRC_ECOLI,msrC,yebR b1832 JW1821,0.0003650983736406,0.9098004004939472,451604100.0,0.00036509837364069966
meshI,glucoseCAA,2024-08-27,0,2,MSRC_ECOLI,msrC,yebR b1832 JW1821,0.0003900209228599,0.9811834598865417,451604100.0,0.00039002092285990355
relA,glucoseCAA,2024-08-27,0,2,MSRC_ECOLI,msrC,yebR b1832 JW1821,0.0003674476039054,0.9235862958411228,451604100.0,0.00036744760390546656
relA,glucoseCAA,2024-08-27,2,2,MSRC_ECOLI,msrC,yebR b1832 JW1821,0.0004871519953201,1.1767444165566414,451604100.0,0.00048715199532013443
relA,glucoseCAA,2024-08-27,4,2,MSRC_ECOLI,msrC,yebR b1832 JW1821,0.000511866882086,1.2141826520305796,451604100.0,0.0005118668820860038
